EmployeeID,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
1725,47,No,Travel_Rarely,Research & Development,16,3,Medical,2,Male,2,4,Manufacturing Director,4,Single,13997,13575,2,No,12,3,4,0,4,3,3,2,2,2,2
1726,47,No,Travel_Frequently,Research & Development,1,4,Medical,3,Female,4,4,Healthcare Representative,2,Married,5839,23202,1,No,19,3,4,0,7,1,3,2,0,1,2
1727,42,Yes,Travel_Rarely,Sales,26,1,Medical,2,Male,4,2,Sales Representative,2,Married,2613,18303,4,No,15,4,3,1,7,3,3,0,0,0,0
1728,35,No,Travel_Rarely,Research & Development,1,3,Human Resources,1,Female,3,3,Laboratory Technician,2,Married,2855,16113,2,No,17,3,3,0,3,3,3,3,3,3,2
1729,37,No,Travel_Rarely,Sales,4,3,Life Sciences,1,Male,3,1,Sales Representative,3,Single,2203,25013,5,Yes,15,3,4,1,3,0,3,0,0,0,0
1730,25,Yes,Travel_Rarely,Sales,2,2,Life Sciences,4,Female,3,2,Manager,3,Single,20000,13507,7,No,18,3,3,0,17,3,2,10,1,6,3
1731,47,No,Non-Travel,Sales,17,2,Life Sciences,3,Female,2,2,Sales Representative,2,Married,6028,21795,1,Yes,11,3,4,1,28,2,3,23,3,0,2
1732,46,Yes,Travel_Rarely,Research & Development,12,2,Marketing,3,Female,3,5,Research Scientist,2,Divorced,8542,14882,1,No,14,3,3,1,25,1,3,24,8,0,1
1733,25,Yes,Non-Travel,Research & Development,3,4,Human Resources,4,Female,2,4,Manager,4,Married,20000,12103,3,Yes,19,3,2,0,21,6,4,14,11,0,3
1734,44,No,Travel_Rarely,Research & Development,10,3,Technical Degree,1,Male,3,3,Healthcare Representative,4,Divorced,8876,22522,1,No,17,3,4,0,6,4,1,6,5,6,6
1735,40,No,Travel_Rarely,Research & Development,1,4,Technical Degree,4,Female,3,1,Research Scientist,4,Married,6221,25836,1,No,18,3,2,0,8,2,3,8,0,3,4
1736,27,Yes,Travel_Rarely,Research & Development,4,2,Other,3,Male,4,2,Manager,2,Single,20000,20699,4,No,14,3,4,0,8,2,3,2,2,2,0
1737,26,No,Travel_Frequently,Research & Development,4,5,Marketing,2,Male,3,3,Healthcare Representative,2,Single,6525,18338,8,No,13,3,2,1,15,2,3,6,2,1,2
1738,40,No,Travel_Rarely,Research & Development,2,4,Marketing,4,Female,3,1,Manufacturing Director,2,Married,20000,6361,4,No,11,3,4,0,6,3,2,4,2,1,4
1739,33,No,Travel_Rarely,Research & Development,18,3,Other,4,Female,3,1,Healthcare Representative,2,Married,7953,11243,2,No,11,3,3,1,11,5,3,4,0,0,0
1740,53,No,Travel_Rarely,Research & Development,10,1,Life Sciences,3,Male,4,4,Laboratory Technician,3,Married,4070,25297,2,Yes,17,4,3,1,17,2,2,9,0,1,9
1741,45,No,Travel_Rarely,Research & Development,2,2,Medical,4,Male,4,1,Laboratory Technician,3,Married,4229,23382,2,No,16,3,3,0,9,3,2,2,2,2,2
1742,41,No,Travel_Rarely,Sales,2,5,Marketing,2,Male,4,1,Manager,4,Married,19349,23196,2,No,14,3,4,0,2,2,3,2,2,2,0
1743,41,Yes,Travel_Rarely,Research & Development,1,3,Human Resources,2,Male,1,2,Research Scientist,4,Single,5851,23292,2,No,16,3,3,0,18,2,3,18,1,0,10
1744,48,Yes,Travel_Rarely,Research & Development,3,3,Human Resources,1,Male,3,4,Manager,2,Divorced,19940,9331,1,Yes,15,3,4,1,5,5,3,0,0,0,0
1745,44,Yes,Travel_Rarely,Sales,6,2,Technical Degree,2,Male,3,3,Sales Representative,3,Married,3255,5078,5,Yes,17,4,3,0,4,2,3,4,4,0,4
1746,41,Yes,Travel_Rarely,Research & Development,2,4,Human Resources,2,Male,3,5,Research Scientist,4,Married,5409,24114,4,No,17,3,4,0,24,2,3,17,5,10,2
1747,28,No,Travel_Rarely,Research & Development,10,2,Medical,4,Female,4,3,Manufacturing Director,3,Married,20000,21734,3,No,11,3,4,0,11,3,3,6,1,0,2
1748,60,No,Travel_Frequently,Research & Development,4,3,Life Sciences,1,Female,3,2,Laboratory Technician,2,Married,4746,6567,6,No,15,3,2,3,9,2,4,5,0,1,4
1749,27,Yes,Travel_Rarely,Human Resources,3,3,Life Sciences,3,Male,2,4,Manager,3,Single,20000,26642,1,Yes,11,3,3,1,7,2,3,2,1,1,2
1750,34,Yes,Travel_Rarely,Research & Development,25,3,Medical,3,Female,3,2,Manufacturing Director,2,Married,17571,9273,0,Yes,15,3,3,2,5,5,2,2,2,1,0
1751,22,No,Travel_Rarely,Sales,2,3,Medical,4,Female,3,2,Manager,1,Married,18054,19910,4,Yes,16,3,3,0,13,3,2,13,3,2,3
1752,41,No,Travel_Rarely,Human Resources,4,3,Medical,4,Male,4,2,Manager,4,Married,19372,12060,9,No,11,2,3,0,11,4,3,5,3,1,0
1753,38,No,Travel_Rarely,Research & Development,4,4,Life Sciences,4,Male,3,3,Manager,4,Single,20000,2511,2,No,13,3,4,0,14,2,3,5,3,1,1
1754,43,No,Non-Travel,Sales,2,4,Human Resources,4,Male,3,4,Sales Representative,2,Single,4404,24952,0,No,15,3,2,3,8,2,1,0,0,0,0
1755,21,No,Travel_Rarely,Sales,2,4,Life Sciences,4,Male,3,2,Sales Representative,1,Single,2708,3076,4,No,15,3,4,0,3,5,3,0,0,0,0
1756,47,No,Travel_Rarely,Research & Development,3,1,Technical Degree,4,Male,2,2,Healthcare Representative,4,Married,10699,24901,0,No,14,3,4,0,26,2,3,23,2,5,1
1757,29,No,Travel_Rarely,Research & Development,17,4,Human Resources,4,Male,3,4,Research Scientist,2,Divorced,7496,19616,2,No,11,3,3,0,11,1,3,3,0,0,0
1758,35,No,Non-Travel,Research & Development,13,2,Medical,1,Male,3,1,Manager,3,Single,20000,21406,1,No,14,4,3,1,9,2,2,6,0,2,0
1759,45,No,Non-Travel,Research & Development,10,2,Medical,3,Female,3,3,Laboratory Technician,1,Married,5057,11519,5,No,11,3,1,0,9,2,3,0,0,0,0
1760,39,No,Travel_Rarely,Research & Development,5,5,Marketing,4,Male,4,2,Manager,2,Single,18111,6636,2,No,14,3,4,1,11,1,4,8,8,1,2
1761,39,No,Travel_Frequently,Sales,6,4,Marketing,3,Female,3,2,Sales Representative,4,Divorced,6187,19308,5,No,13,3,3,3,25,4,3,18,1,1,12
1762,44,Yes,Travel_Frequently,Sales,2,3,Life Sciences,2,Male,3,2,Sales Executive,4,Single,8173,14379,1,No,14,3,3,0,9,6,3,6,6,1,0
1763,40,No,Travel_Rarely,Sales,1,4,Life Sciences,3,Female,4,2,Manager,2,Single,12471,18310,1,No,13,3,4,1,8,3,2,0,0,0,0
1764,33,No,Travel_Rarely,Research & Development,3,5,Life Sciences,4,Male,3,3,Laboratory Technician,3,Single,5589,15586,6,Yes,11,3,3,1,13,3,3,6,1,0,5
1765,35,No,Travel_Rarely,Sales,6,3,Life Sciences,1,Female,3,4,Sales Executive,2,Divorced,7525,9726,1,Yes,13,4,4,1,14,4,3,10,0,0,4
1766,38,Yes,Travel_Rarely,Research & Development,1,3,Life Sciences,4,Female,1,2,Research Scientist,1,Married,5641,17481,2,No,17,3,3,0,11,3,3,3,0,3,3
1767,28,No,Non-Travel,Research & Development,1,4,Life Sciences,4,Female,3,3,Manufacturing Director,4,Single,17544,22766,1,No,18,4,1,0,21,0,4,14,5,3,7
1768,45,Yes,Travel_Rarely,Research & Development,2,2,Medical,4,Female,4,3,Manufacturing Director,4,Single,12173,21338,4,Yes,22,3,4,1,16,1,3,7,0,7,0
1769,39,No,Travel_Frequently,Sales,4,2,Other,4,Male,3,2,Sales Executive,3,Single,8051,9199,1,No,20,3,1,0,19,1,2,16,1,3,2
1770,37,No,Travel_Rarely,Research & Development,4,4,Marketing,4,Female,3,2,Manager,4,Single,20000,7469,2,No,11,3,4,2,9,0,4,6,2,0,4
1771,47,Yes,Travel_Rarely,Sales,1,3,Human Resources,3,Male,3,3,Sales Executive,4,Divorced,4274,26268,3,No,13,3,1,1,0,2,1,0,0,0,0
1772,35,No,Travel_Rarely,Research & Development,2,2,Marketing,2,Male,3,1,Manager,4,Married,15811,4565,2,Yes,14,3,4,1,5,2,4,2,0,2,2
1773,35,Yes,Travel_Frequently,Sales,2,3,Marketing,3,Male,1,2,Sales Executive,1,Married,4311,8328,0,No,14,3,2,0,8,1,3,1,1,1,0
1774,32,No,Travel_Rarely,Research & Development,1,3,Medical,4,Male,4,5,Research Scientist,2,Married,6762,15176,3,Yes,15,4,3,1,20,1,4,16,2,2,4
1775,40,No,Travel_Rarely,Research & Development,3,5,Life Sciences,4,Female,4,3,Laboratory Technician,4,Married,5489,23314,2,No,22,3,3,1,15,2,2,10,3,10,3
1776,39,No,Travel_Rarely,Sales,1,4,Technical Degree,4,Female,3,2,Sales Executive,3,Single,8734,8382,0,Yes,11,3,3,1,10,2,1,7,6,2,1
1777,31,No,Travel_Rarely,Sales,10,3,Human Resources,2,Male,2,1,Manager,4,Single,20000,16881,3,No,12,3,3,0,6,3,3,2,0,2,1
1778,35,Yes,Non-Travel,Research & Development,4,5,Medical,3,Female,3,1,Laboratory Technician,4,Married,4253,26073,5,Yes,19,3,3,2,10,0,3,1,1,0,1
1779,31,No,Non-Travel,Research & Development,3,4,Life Sciences,3,Male,2,2,Research Scientist,4,Single,5418,22815,1,Yes,13,2,3,0,16,4,3,9,4,0,8
1780,30,No,Travel_Rarely,Research & Development,1,3,Technical Degree,1,Male,3,1,Research Scientist,2,Married,7596,11795,2,Yes,16,3,3,0,12,5,4,4,3,1,2
1781,21,Yes,Non-Travel,Research & Development,2,4,Life Sciences,2,Male,2,1,Research Scientist,4,Divorced,6701,23628,3,Yes,18,3,3,3,3,3,3,1,1,1,1
1782,34,No,Non-Travel,Research & Development,2,3,Life Sciences,2,Female,3,2,Manager,3,Single,20000,23657,0,No,16,3,3,1,15,3,3,6,2,5,2
1783,21,No,Travel_Rarely,Sales,29,2,Technical Degree,4,Male,3,2,Sales Executive,4,Divorced,7539,13958,0,Yes,15,4,2,0,3,5,2,0,0,0,0
1784,32,Yes,Travel_Rarely,Sales,16,2,Medical,2,Male,3,1,Sales Representative,2,Single,4518,14272,2,No,17,3,4,2,2,1,3,2,2,1,0
1785,31,No,Travel_Rarely,Sales,1,4,Marketing,3,Male,3,1,Sales Representative,3,Married,4209,14482,4,No,12,3,3,0,8,6,3,4,2,0,0
1786,46,Yes,Travel_Rarely,Human Resources,8,3,Human Resources,4,Male,4,1,Human Resources,4,Married,4078,13143,1,No,13,3,2,0,4,3,3,1,1,1,1
1787,27,No,Travel_Rarely,Research & Development,2,4,Medical,3,Female,2,2,Research Scientist,3,Married,9252,12966,4,Yes,16,3,3,1,34,3,4,29,1,2,1
1788,30,No,Travel_Rarely,Research & Development,1,4,Medical,1,Male,2,1,Research Scientist,3,Single,3761,3872,3,No,11,3,4,0,6,2,2,1,1,0,1
1789,33,Yes,Travel_Rarely,Research & Development,11,1,Life Sciences,3,Male,3,2,Research Scientist,4,Divorced,5045,13210,1,Yes,19,3,1,2,9,2,2,0,0,0,0
1790,31,No,Non-Travel,Human Resources,1,1,Life Sciences,2,Male,2,2,Manager,3,Divorced,17525,2366,2,No,15,3,4,2,6,3,2,1,0,1,0
1791,49,No,Travel_Rarely,Sales,5,3,Technical Degree,2,Male,2,2,Sales Representative,3,Single,3500,3595,7,No,15,1,3,0,12,3,3,10,2,4,0
1792,26,No,Travel_Rarely,Research & Development,9,2,Medical,1,Male,3,3,Laboratory Technician,1,Divorced,2814,12391,1,No,11,3,2,2,9,3,3,3,3,2,1
1793,33,Yes,Non-Travel,Research & Development,7,4,Life Sciences,3,Male,3,2,Research Scientist,4,Married,4533,25380,2,No,11,3,4,0,7,1,3,5,5,1,3
1794,39,No,Travel_Rarely,Research & Development,29,3,Life Sciences,2,Female,1,1,Laboratory Technician,4,Divorced,4282,15364,3,No,13,4,3,1,5,2,2,0,0,0,0
1795,44,No,Travel_Rarely,Sales,13,3,Medical,3,Male,3,2,Sales Executive,3,Single,8050,25566,1,Yes,17,3,3,2,9,2,1,0,0,0,0
1796,33,Yes,Travel_Rarely,Research & Development,13,2,Medical,4,Male,3,5,Manager,1,Divorced,20000,5670,0,Yes,11,3,4,2,4,2,2,4,1,1,4
1797,19,No,Travel_Rarely,Human Resources,3,4,Medical,3,Male,3,5,Manager,3,Single,17710,9722,0,No,17,3,3,0,18,1,3,11,2,0,6
1798,35,No,Travel_Frequently,Research & Development,1,4,Medical,4,Male,4,1,Research Scientist,1,Divorced,7397,24205,1,No,13,3,4,0,21,1,2,15,9,3,0
1799,49,No,Non-Travel,Research & Development,11,5,Life Sciences,3,Male,2,1,Laboratory Technician,1,Married,5074,14426,0,No,14,3,3,0,8,2,2,0,0,0,0
1800,39,Yes,Non-Travel,Human Resources,29,4,Medical,3,Male,2,2,Manager,3,Married,14671,16720,4,Yes,15,3,4,1,7,2,4,5,4,0,1
1801,39,No,Travel_Rarely,Research & Development,4,3,Human Resources,4,Male,2,2,Laboratory Technician,2,Single,6159,3375,9,No,15,3,4,1,24,1,3,17,7,2,6
1802,27,Yes,Non-Travel,Sales,29,2,Life Sciences,1,Female,2,2,Manager,2,Divorced,20000,18224,0,No,12,3,1,0,4,5,3,3,0,1,2
1803,26,No,Travel_Rarely,Research & Development,1,4,Marketing,1,Male,4,2,Manager,4,Married,14310,19747,2,Yes,16,4,4,0,20,3,1,12,8,2,0
1804,37,No,Travel_Rarely,Research & Development,3,5,Medical,4,Female,3,1,Healthcare Representative,1,Married,8433,6429,0,Yes,11,4,3,2,1,3,3,1,1,0,1
1805,24,No,Travel_Rarely,Research & Development,1,2,Marketing,3,Male,3,1,Healthcare Representative,2,Married,10002,13770,1,No,13,4,1,0,28,1,3,19,0,3,2
1806,44,Yes,Travel_Rarely,Research & Development,5,2,Life Sciences,4,Male,3,2,Manufacturing Director,2,Divorced,11074,12751,1,No,15,3,3,0,15,3,2,9,1,0,1
1807,29,No,Travel_Rarely,Human Resources,14,2,Human Resources,4,Female,3,4,Manager,3,Married,15038,4348,1,No,13,4,2,3,28,2,2,19,2,0,1
1808,36,No,Travel_Rarely,Human Resources,3,4,Medical,3,Male,4,1,Human Resources,4,Single,3657,3669,6,No,11,3,4,0,7,6,4,7,1,0,2
1809,20,No,Non-Travel,Research & Development,21,3,Technical Degree,3,Male,3,3,Manufacturing Director,4,Divorced,13849,11655,1,Yes,17,3,3,1,8,3,4,3,1,3,1
1810,33,No,Non-Travel,Sales,7,1,Life Sciences,3,Female,2,2,Manager,2,Married,20000,14188,2,No,11,3,4,0,19,3,2,19,0,6,1
1811,26,Yes,Travel_Rarely,Human Resources,5,4,Marketing,4,Female,3,2,Human Resources,1,Married,4703,10853,1,No,14,4,2,0,5,4,3,2,1,0,2
1812,18,No,Non-Travel,Research & Development,13,3,Marketing,4,Female,3,4,Manager,1,Single,15740,14541,0,No,15,3,3,1,8,1,4,2,2,2,0
1813,41,No,Travel_Rarely,Sales,1,3,Life Sciences,4,Female,3,2,Sales Representative,3,Divorced,5087,16239,5,No,15,3,2,1,9,0,2,8,2,2,5
1814,51,No,Travel_Rarely,Human Resources,13,3,Life Sciences,2,Female,3,2,Human Resources,4,Single,4978,16854,0,No,18,3,3,1,12,3,3,10,1,10,0
1815,47,Yes,Non-Travel,Research & Development,2,2,Medical,4,Male,4,2,Healthcare Representative,2,Married,6218,14282,7,No,14,3,4,0,21,1,4,18,5,1,0
1816,43,Yes,Travel_Rarely,Research & Development,2,3,Life Sciences,2,Male,2,1,Healthcare Representative,2,Divorced,5741,5281,1,Yes,16,3,4,1,6,1,4,1,1,1,1
1817,33,Yes,Travel_Rarely,Research & Development,8,3,Marketing,2,Male,3,2,Manager,1,Single,20000,21761,3,No,14,3,4,1,19,3,3,11,5,0,5
1818,44,No,Non-Travel,Research & Development,20,3,Life Sciences,4,Male,2,2,Healthcare Representative,3,Divorced,7059,19076,9,No,16,3,4,0,12,2,2,9,1,1,6
1819,48,Yes,Non-Travel,Sales,7,4,Life Sciences,1,Male,3,1,Sales Representative,4,Married,2757,15712,1,Yes,19,3,1,3,5,3,2,0,0,0,0
1820,38,No,Travel_Rarely,Sales,9,4,Medical,4,Female,4,2,Manager,4,Married,13985,24889,2,No,15,3,3,2,9,4,4,3,0,2,0
1821,26,No,Travel_Rarely,Research & Development,13,2,Life Sciences,2,Male,3,1,Manager,4,Married,20000,10329,4,Yes,17,3,4,2,5,2,4,2,0,1,2
1822,32,Yes,Travel_Rarely,Sales,2,3,Other,4,Female,2,1,Sales Executive,3,Married,9181,17024,0,Yes,19,4,3,1,7,1,3,2,1,0,2
1823,52,Yes,Travel_Rarely,Sales,15,4,Technical Degree,2,Male,3,3,Sales Representative,2,Single,5690,15393,3,No,19,3,2,0,30,1,3,28,6,3,1
1824,36,No,Travel_Rarely,Research & Development,4,1,Medical,3,Male,3,1,Healthcare Representative,2,Single,6731,16128,0,No,13,1,3,1,11,1,3,7,1,3,7
1825,18,No,Non-Travel,Research & Development,1,1,Technical Degree,2,Male,3,3,Laboratory Technician,4,Divorced,4980,20359,1,No,18,3,3,1,17,1,3,8,0,1,0
1826,23,No,Travel_Rarely,Human Resources,3,3,Human Resources,3,Male,2,4,Human Resources,3,Single,7699,22021,1,No,15,3,3,0,29,1,3,26,0,9,16
1827,33,Yes,Travel_Rarely,Sales,2,4,Life Sciences,3,Male,3,1,Manager,3,Divorced,17531,8246,5,No,18,1,4,1,9,2,3,3,3,0,3
1828,46,Yes,Travel_Frequently,Sales,2,2,Technical Degree,4,Female,4,2,Sales Representative,4,Single,5371,18450,1,Yes,16,3,3,0,16,2,3,11,4,1,4
1829,34,Yes,Non-Travel,Research & Development,2,4,Life Sciences,1,Male,3,2,Research Scientist,4,Married,6040,3977,0,Yes,15,3,1,0,9,3,2,3,1,3,3
1830,46,No,Travel_Rarely,Research & Development,1,4,Medical,1,Male,3,2,Manufacturing Director,4,Divorced,16244,25834,2,No,16,3,1,0,19,4,3,14,3,1,5
1831,32,No,Travel_Rarely,Sales,9,5,Medical,1,Female,3,2,Sales Executive,3,Single,7404,24429,1,No,15,3,4,3,2,3,3,1,1,0,0
1832,19,No,Travel_Rarely,Research & Development,7,2,Marketing,3,Male,2,2,Laboratory Technician,4,Divorced,7117,24240,2,No,15,3,4,1,26,2,3,20,4,2,2
1833,32,Yes,Non-Travel,Sales,9,4,Life Sciences,4,Male,3,1,Manager,2,Married,20000,8964,1,No,14,3,4,0,8,1,3,1,1,1,0
1834,40,No,Travel_Rarely,Sales,3,1,Life Sciences,4,Male,3,1,Sales Representative,4,Married,2396,4256,3,No,14,4,3,1,8,3,3,2,2,0,1
1835,39,Yes,Travel_Rarely,Research & Development,13,3,Medical,2,Male,2,3,Healthcare Representative,4,Married,6695,17955,3,No,20,3,4,0,12,2,4,9,1,8,5
1836,25,No,Non-Travel,Research & Development,1,3,Life Sciences,3,Female,2,1,Research Scientist,3,Married,5682,20136,1,Yes,16,3,4,1,6,1,2,3,3,3,1
1837,33,No,Travel_Rarely,Human Resources,7,3,Marketing,4,Female,3,3,Human Resources,4,Married,4406,14769,1,No,13,3,4,2,10,4,3,6,0,0,1
1838,60,Yes,Non-Travel,Research & Development,2,4,Medical,3,Female,2,3,Laboratory Technician,4,Married,4810,8676,2,No,14,3,4,1,12,2,2,4,1,3,3
1839,25,Yes,Travel_Rarely,Research & Development,6,1,Life Sciences,3,Male,3,1,Manufacturing Director,1,Single,19954,26515,4,No,18,3,3,1,13,1,4,9,1,1,8
1840,42,Yes,Travel_Rarely,Research & Development,3,3,Life Sciences,3,Female,3,1,Manufacturing Director,3,Single,18091,21370,1,Yes,12,3,3,0,2,4,2,1,1,1,0
1841,18,Yes,Travel_Rarely,Sales,14,2,Medical,2,Male,1,2,Sales Executive,2,Divorced,8948,8137,0,No,11,3,2,1,4,4,3,0,0,0,0
1842,44,No,Travel_Rarely,Research & Development,19,4,Medical,1,Male,3,2,Manufacturing Director,4,Divorced,13052,15724,1,Yes,11,3,3,1,4,2,3,2,2,2,0
1843,28,No,Non-Travel,Sales,12,1,Life Sciences,2,Male,3,3,Manager,4,Married,20000,5076,3,No,11,3,4,1,13,2,3,4,0,0,4
1844,40,No,Travel_Rarely,Human Resources,1,4,Life Sciences,3,Female,1,1,Manager,1,Married,20000,26349,8,No,11,3,4,1,8,3,4,1,1,1,0
1845,25,Yes,Travel_Rarely,Sales,2,4,Life Sciences,1,Female,2,1,Sales Representative,2,Married,3269,5609,0,No,11,3,4,3,12,3,3,3,3,1,3
1846,39,No,Travel_Rarely,Research & Development,22,4,Life Sciences,2,Female,3,2,Healthcare Representative,3,Married,8023,9921,1,No,19,3,3,1,12,1,3,3,3,1,1
1847,28,Yes,Travel_Rarely,Sales,5,2,Medical,3,Female,3,1,Sales Executive,3,Married,4699,18505,0,No,14,3,2,1,1,3,1,0,0,0,0
1848,30,Yes,Travel_Rarely,Human Resources,25,4,Marketing,1,Male,3,2,Manager,1,Divorced,20000,2729,1,No,13,3,1,2,9,5,3,6,4,0,6
1849,40,No,Travel_Rarely,Research & Development,4,1,Medical,2,Male,2,2,Manager,3,Single,20000,20493,2,Yes,11,3,3,0,19,2,3,15,1,3,0
1850,33,No,Non-Travel,Research & Development,27,4,Technical Degree,4,Female,3,2,Manager,3,Married,15975,15803,6,Yes,14,3,3,0,4,4,4,1,1,1,1
1851,40,Yes,Travel_Rarely,Sales,23,4,Life Sciences,1,Female,3,2,Manager,1,Divorced,20000,12410,0,Yes,11,3,3,1,10,5,4,6,1,0,0
1852,35,No,Travel_Rarely,Research & Development,9,3,Medical,4,Female,3,2,Research Scientist,4,Married,6766,2680,4,No,13,3,1,0,16,2,2,7,3,5,2
1853,37,No,Travel_Rarely,Sales,1,4,Medical,3,Male,2,2,Manager,4,Divorced,15049,26003,1,No,21,3,4,2,6,3,3,3,3,3,2
1854,41,No,Travel_Rarely,Research & Development,4,1,Medical,4,Female,2,2,Laboratory Technician,4,Married,3335,5716,4,No,16,3,3,0,10,1,3,8,1,1,1
1855,33,Yes,Non-Travel,Sales,21,3,Marketing,3,Male,3,2,Sales Representative,4,Single,3440,14615,2,No,14,3,4,0,3,3,2,3,1,1,0
1856,28,Yes,Travel_Rarely,Sales,19,2,Marketing,2,Female,2,2,Sales Representative,2,Divorced,3866,25893,0,No,17,3,3,2,7,3,3,4,2,3,1
1857,32,No,Travel_Rarely,Sales,1,5,Medical,4,Male,2,1,Sales Representative,2,Married,4203,21948,6,No,13,3,2,0,8,1,3,0,0,0,0
1858,47,No,Non-Travel,Research & Development,4,4,Life Sciences,3,Female,3,1,Manufacturing Director,2,Married,20000,22192,0,No,12,3,4,0,8,3,3,8,8,0,6
1859,38,No,Travel_Rarely,Research & Development,16,4,Marketing,4,Male,3,1,Manager,4,Single,19791,20873,2,Yes,20,3,4,0,13,4,3,7,3,3,3
1860,29,Yes,Travel_Rarely,Sales,7,5,Marketing,3,Female,3,1,Manager,4,Married,20000,14295,5,No,11,3,3,1,2,2,3,0,0,0,0
1861,40,No,Travel_Rarely,Research & Development,16,3,Other,4,Male,3,2,Manufacturing Director,4,Married,15020,5564,0,Yes,13,3,3,1,10,1,2,3,3,0,0
1862,41,No,Travel_Frequently,Research & Development,15,4,Marketing,4,Male,3,1,Laboratory Technician,4,Single,7239,8994,2,No,15,3,2,3,32,1,3,27,0,0,1
1863,41,No,Travel_Rarely,Research & Development,21,3,Marketing,4,Male,3,2,Manufacturing Director,4,Married,12393,25040,4,No,12,3,4,0,3,3,3,3,1,0,0
1864,28,Yes,Travel_Rarely,Research & Development,1,4,Medical,3,Female,4,2,Research Scientist,3,Married,5384,10676,8,No,16,3,4,2,13,5,4,4,4,0,1
1865,30,No,Non-Travel,Research & Development,1,4,Technical Degree,3,Male,3,2,Healthcare Representative,3,Single,8844,24459,3,No,14,3,2,0,20,4,3,16,6,15,1
1866,30,No,Non-Travel,Research & Development,1,1,Other,4,Male,3,3,Research Scientist,1,Married,4372,12229,1,No,16,4,2,0,15,2,4,8,7,1,2
1867,33,Yes,Travel_Rarely,Sales,24,3,Marketing,4,Female,3,2,Manager,1,Married,20000,8226,3,Yes,16,3,4,1,8,2,3,6,2,0,3
1868,41,No,Travel_Rarely,Sales,5,1,Medical,4,Female,4,1,Sales Executive,4,Single,9310,20428,3,Yes,14,3,3,0,14,2,3,11,0,0,11
1869,39,No,Travel_Rarely,Research & Development,1,5,Life Sciences,3,Male,1,1,Healthcare Representative,3,Married,7415,4731,3,No,20,3,4,0,19,1,3,13,2,8,0
1870,40,Yes,Travel_Frequently,Human Resources,3,2,Marketing,4,Male,3,1,Manager,3,Single,18392,8061,5,Yes,13,3,3,0,9,2,4,4,1,2,4
1871,49,No,Travel_Rarely,Research & Development,3,3,Marketing,2,Male,3,2,Manufacturing Director,3,Single,19734,8352,0,No,19,3,3,0,10,2,3,4,1,1,4
1872,43,No,Travel_Rarely,Sales,14,4,Marketing,3,Female,3,1,Sales Executive,2,Married,8223,26673,1,No,18,3,3,2,11,2,4,3,3,3,3
1873,35,Yes,Travel_Rarely,Research & Development,11,2,Life Sciences,2,Female,3,2,Healthcare Representative,3,Married,7883,10000,3,No,20,4,3,0,31,5,3,23,0,1,1
1874,26,Yes,Travel_Rarely,Research & Development,10,3,Medical,3,Female,3,4,Manufacturing Director,3,Divorced,14228,15533,6,No,15,3,1,3,9,3,3,8,7,1,1
1875,30,No,Travel_Rarely,Sales,1,3,Life Sciences,4,Male,1,1,Sales Executive,3,Single,7458,22582,2,No,12,3,4,2,2,3,2,0,0,0,0
1876,34,No,Travel_Rarely,Sales,21,2,Marketing,2,Female,3,4,Manager,4,Married,20000,25969,7,No,21,3,4,0,16,1,3,13,3,1,1
1877,44,No,Travel_Frequently,Research & Development,2,4,Life Sciences,4,Male,3,4,Research Scientist,3,Single,4548,16547,6,No,13,3,4,1,9,6,4,4,0,1,4
1878,36,Yes,Travel_Rarely,Research & Development,8,2,Marketing,3,Male,2,3,Manager,3,Married,16115,5632,5,Yes,12,3,3,1,4,3,3,0,0,0,0
1879,31,No,Travel_Rarely,Sales,1,2,Life Sciences,2,Female,1,4,Manager,4,Married,20000,17285,5,No,14,3,2,1,10,4,2,5,0,1,0
1880,30,No,Travel_Rarely,Sales,1,3,Life Sciences,3,Male,3,1,Sales Executive,4,Married,7803,4841,5,No,12,3,1,2,10,2,3,3,3,2,3
1881,36,No,Non-Travel,Sales,1,3,Medical,3,Male,4,1,Sales Executive,4,Married,10332,20152,4,No,16,3,4,1,15,2,3,14,6,0,6
1882,45,No,Travel_Rarely,Research & Development,7,5,Life Sciences,2,Female,2,1,Manager,2,Divorced,20000,13820,3,No,13,3,3,0,6,2,3,1,1,0,1
1883,51,No,Travel_Rarely,Sales,8,4,Medical,4,Male,2,1,Sales Representative,1,Married,5560,11217,0,Yes,14,3,3,1,20,1,3,12,1,1,4
1884,35,Yes,Travel_Rarely,Sales,1,3,Human Resources,4,Male,3,2,Sales Representative,2,Divorced,3118,26794,1,No,17,3,2,2,9,3,3,5,5,5,1
1885,36,No,Travel_Rarely,Research & Development,3,3,Other,2,Female,2,3,Laboratory Technician,2,Single,4610,16652,1,No,16,3,1,1,0,4,1,0,0,0,0
1886,26,No,Travel_Rarely,Sales,17,3,Life Sciences,2,Female,3,1,Manager,4,Married,14574,10159,0,Yes,15,3,3,2,31,1,3,24,0,3,2
